dimension_0,dimension_1,label
-14.647650674109602,-15.845098585857968,1
9.83977508158317,-14.545472605669406,0
31.003434742366984,-33.09409792681357,0
10.094256979172002,-6.652807383456291,0
5.346152248668661,14.669678529040295,0
-11.517700727708934,-11.03505808305095,1
3.975581708691552,-34.86628691772175,0
-27.862187791342,9.345758608168511,1
20.96549896672528,30.869294608299956,0
-16.770877436968362,-18.060210819447523,1
-7.3862993046531775,-2.1362749552749203,1
-9.013105546401867,-7.803929979387014,1
-1.626459151533881,-16.668651293634046,0
4.437683330289913,4.061693945627656,0
19.15929181818737,-0.4804742012356527,0
1.2816197366485191,4.377676415719036,1
8.628952619176863,10.174835409035918,0
-21.42419579177162,32.47207241742921,1
-13.004803740636811,-3.3581347141411007,1
-40.438945332805446,-24.72236819163161,1
2.49617851532859,-1.9363254984133516,1
-3.263004984673304,-19.42793734703136,0
-11.495871448258214,3.716385062869809,1
0.8807116537403892,-4.32192590339634,0
4.786566465065757,12.723619518935498,0
-1.8739851165379025,9.356462861052414,1
-21.915476466293285,-16.802051974372084,1
50.36710843100301,-31.708379308172017,0
2.4754998781837942,11.18837585061608,0
5.885928765337233,3.914307132010637,0
11.63981951073712,-6.926509527541615,0
-1.8512442776605729,-8.484165681531522,0
-37.85244598413111,-4.839364021635287,1
18.207144106491494,0.575525813921777,0
0.1438312113488434,21.62371155260479,0
13.0293695589494,-2.67694508580542,0
7.040956653372506,-16.739908627055158,0
42.14890861773058,11.406307816563828,0
-3.783447995743807,6.601369393969766,1
71.5122354447154,21.035690264826812,0
-5.1513171299797325,-15.473945736216525,1
-0.6955593931015003,-0.7080109347885188,0
-6.920581176150763,16.01660917691054,1
23.99935219402056,10.274857489557297,0
-16.3768939832542,-35.95430056720681,1
42.04765644951206,35.80307073959908,0
7.124467766412708,-20.14229865826234,0
6.516117076751879,33.272836673491256,0
14.126986705645228,-1.1138162515480623,0
-1.64877296822277,-57.79945695973979,0
47.18763329629672,10.130875478306416,0
-23.78663328140769,-12.830136282071514,1
4.336494066652868,-4.990830493173776,1
17.827378489740383,9.3580310098488,0
-19.176532617698005,-20.57432692986902,1
-15.77546597567448,-15.986852626558376,1
-27.663922859511032,-59.137699123701125,1
-3.103505384464844,7.149062001447785,1
2.3770909969494296,-11.52673344481422,1
-11.990557214256052,-7.073354975100825,1
-2.164292157176807,-1.4797456585706077,0
17.65613805950574,-16.675823501973447,0
-18.95811155905113,-31.615267938641583,1
36.72393969974481,-24.12740580204219,0
-2.416858507311538,49.083992856226416,1
10.989796575701147,-13.027471517010897,0
-10.6643489317742,-22.70622488753057,1
34.12648313414795,-9.4819686249231,0
-5.135093913767167,6.308427614823792,1
6.434602976211373,36.91355407233131,0
-38.79538821629795,10.059177808276816,1
-16.95868390771021,-3.064623424601743,1
13.761644794169069,-19.35641091238841,0
37.2565578346769,16.909487238801685,0
11.982677111186296,-24.741583469649346,0
23.38227024627272,-20.916789061242827,0
-18.864008974108444,-9.086764707416627,1
13.977780184683333,-8.409120094133339,0
-22.39638040385958,-31.07635334237024,1
-4.43924335978409,-7.386708581884223,1
47.167360822707074,-31.096772209837752,0
-15.18177632654335,-5.316036474678593,1
42.28968407115371,17.751767253276462,0
-34.979840718161256,20.454616449517328,1
27.460857312987383,17.705796920042918,0
-1.5858100244995383,7.037541702098248,1
-7.738893044111579,-32.80754057743928,0
11.050061101773142,-2.136763642752225,0
16.957921676186622,-20.931006545845925,0
-19.47456746396222,58.597588978381374,1
-7.283533313078258,5.7445085458287775,1
-9.53547637555831,3.997016663404748,1
5.007490901256976,-0.344001754868718,0
-4.713477558210887,3.6564110737054656,1
-14.46809665651195,20.09475242285848,1
-6.8367167798663,33.25053711828737,1
4.853456085239446,-2.8441788798758187,0
15.508978490062855,-4.195479659821871,0
14.654746444666875,-16.355530425745663,0
6.633524750512162,-1.188563595305708,0
3.490762789635733,16.476298411491474,0
16.086224767416766,17.478954721682687,0
25.529448337140952,15.879408021378277,0
5.19593016071235,30.64753279666005,0
5.120138507835462,-5.267639825180472,0
37.2882413932392,21.21521396607197,0
11.566435267061363,-13.82552964368636,0
-13.854371116227997,8.084716952282452,1
10.78774708036036,-13.53075746797128,0
40.81252173920605,-14.929910864400462,0
20.661451798756364,16.21550655345019,0
16.247474043123674,17.30028975954621,0
5.738808204349329,-7.609518959627551,0
3.3612447476512743,-9.714567481404291,0
13.589065681929709,-0.1556366845481163,0
-20.785199470209957,7.255150397593911,1
12.543692884560231,-5.114910126363364,0
-2.172564091170842,-17.403426588278734,1
1.2671971204142387,17.464099402591817,1
-14.764678309533773,15.280560995235176,1
11.60708044560714,-7.0209940228027,0
-22.85664364723885,45.084532126272975,1
-24.59240703547557,9.14424432168974,1
-13.00381424329132,-9.521749453237376,1
-7.859768844118948,-22.103036617193933,1
-3.2712650636530904,-18.565881824289303,1
17.83137094327024,0.8921860876840243,0
22.77636060784756,4.725925405694428,0
6.516671819850152,-30.48102778935871,0
5.9878389215220125,13.864174653791302,0
-17.21564290877318,12.365266895523474,1
-12.406942584381609,44.215339783696734,1
4.351152861656394,-10.302592224529567,0
-47.40871395901743,6.2601555725759646,1
-17.734743456929237,-9.52255311739647,1
-39.99261921458199,-10.660211048142711,1
-46.547180848265526,11.945057066240112,1
17.536332938265552,-37.294435138174926,0
-5.198817935702724,-16.776757219656773,0
-32.094734210044635,7.016317855123546,1
21.55350304397752,13.393073269090763,0
37.13906960361653,-13.415664060227565,0
-11.65109859945784,30.82127501440593,1
23.109073507814987,-19.366720238414675,0
37.96159062935183,-1.8606781265515089,0
21.034521100300168,-15.332851998061004,0
26.40385447249836,27.356202803124106,0
17.46675138150494,18.68802950405727,0
3.5680329895287177,-15.880731298392927,0
2.337856062496759,21.284671289643867,1
-21.492502174530955,3.230237045428788,1
-2.677062602438087,3.0921487890003174,1
-16.181485192545875,-21.053983528592845,1
16.35123692468631,-13.082726756097172,0
-30.86947110592733,-0.5031873834106825,1
42.48371399601075,20.695657630482486,0
-10.09061809598056,9.523222238100976,1
17.85703746337371,9.249967039415669,0
8.005678448124348,29.83917077263829,1
11.548153873893911,16.426264731270646,0
16.242312004154684,17.155930205466955,0
20.24617850770772,2.414036157471446,0
0.6746249299029959,7.483839285761759,1
1.1113802537854487,-24.525529596643903,0
-19.292619281361524,23.760532480370586,1
27.869739687533823,16.576440960709956,0
-11.59238991867467,-11.66810037121765,1
3.142647155719331,-15.386724487476837,0
3.195611642847541,-0.8252314474827129,0
-1.4032185958238386,8.487445259054727,1
18.778278135184088,-2.6191895732182493,0
-1.2898721462530736,-15.663820832960608,0
13.66795267507178,3.468675637539969,0
20.196998476190995,4.425938001969439,0
6.516700113331659,-7.213484154484103,0
1.5179991255321947,9.76536518273649,1
19.56304684949653,9.922330287201786,0
17.253205749443346,-3.696532161179648,0
32.60672384994237,2.799320069464833,0
-11.198596173512955,12.77482917657654,1
17.11227632777365,-25.084477906480014,0
16.228773958906977,3.1325439780819715,0
2.0713354345326254,-3.8995743820240647,0
11.173180338760984,10.464067301738403,0
9.370455843677505,-7.302803702811833,0
-8.091607382390706,-2.218572831914368,1
-9.138307363585964,6.480843968163318,1
5.349284804887407,25.587048519796276,0
35.765985138582586,17.786947962401893,0
-13.312569355563872,8.68234652756631,1
-17.515616367710034,-18.262661989310168,1
2.195497084273744,9.568738383050956,0
15.318379097230508,29.731737106629534,0
-10.043893250752856,-4.579226150119481,1
-24.7234776930286,38.13622248398118,1
7.587206589440005,-23.47082575905235,0
13.294800642190642,-17.89425161843208,0
25.76762921840478,-23.42016479246727,0
-2.848048265386093,3.906282399268614,1
8.494689722154204,4.522774649892022,0
25.61006702516893,-56.965139739629095,0
0.010980805398746,5.493094012303434,1
26.66665740469426,-1.169935457919042,0
-4.273865756794059,-4.5824440106173885,0
-19.56291429491065,13.983462765506056,1
-14.974189948452183,-5.085593704380144,1
28.32506030400967,42.482809519682704,0
-40.24214009084587,24.578430249017256,1
20.55583294094287,-15.294129083470434,0
41.32892696230209,-15.07920271017924,0
-0.7753042355745907,-25.33444041013134,0
-17.647706212287982,66.23427185460466,1
-9.083300377197691,-28.84297273615662,1
57.58597618771057,-7.130054030361544,0
-17.061968620710978,-1.2734190724356529,1
-15.827974768023216,-30.53017143862251,1
-25.66614952549777,26.79792015943532,1
48.12712883767223,-7.912944390914708,0
-5.043527050119382,-0.4561261281270955,1
41.70068493914571,-9.122846961625248,0
-1.6049962721450284,-26.666955033206605,0
1.843035113018644,-5.600902160100406,0
-6.399509219683781,3.1691309271979597,1
-36.16620162457031,13.09017145180566,1
25.0071458801832,-3.2099716817817443,0
-17.314492910681885,11.51594102247741,1
16.93784960453285,14.941033985503802,0
-18.213107834522106,3.602217556886801,1
1.448010210633615,12.152107484134296,0
3.904956967858561,5.059989965517032,0
-0.402238527870287,72.14906378688423,1
11.12134332940065,-11.806476482739352,0
17.075496902867762,18.965186576666152,0
-49.22380020884015,-12.271141819524686,1
34.44033054141773,-8.850229471699743,0
-2.191468640339383,-24.23711803222258,0
11.557183161896717,10.177818596241115,0
-7.810445228057572,23.329535857396092,1
32.06292816019226,-36.49624391124905,0
30.027266816120267,1.294005207259471,0
8.659605765152223,-16.570491493343734,0
3.4846239314678646,-25.192448189917435,0
-20.40746171871971,3.562636828083654,1
-15.564294663194351,-4.053442705486566,1
-13.505467454404332,-27.59628788324397,1
4.3850416198507,-16.8186747051193,0
-23.384374823316836,13.137478169488928,1
-1.851135487593466,-9.211361596096188,0
2.9454926942198263,27.40707873225308,1
19.53767234294732,2.432890614099557,0
8.270693891112384,-28.517430572773144,0
-11.495629939079468,1.6190269638359736,1
-6.641220366337338,-5.733679121086221,1
-20.904925837494112,-36.13898649360707,1
-8.643281371864397,17.654378343951887,1
11.276980991932104,1.4109731926294122,0
24.07091250374224,-16.561269062223456,0
13.208464903980785,16.355477840615368,0
2.794294071668007,47.042565720898736,1
-18.13615274244609,-35.93955507079055,1
1.889949101620203,12.426369812329298,1
-11.385415521923218,-16.95742469215812,1
0.2853507685021862,-42.42065391184547,0
23.35554505946393,44.43161958313652,0
-27.90654657895276,-19.544281577298847,1
10.91770275626484,-17.556759425962724,0
29.022421808873663,-5.134086751019056,0
-3.872343495821085,-18.88151801295022,0
-22.646571624780947,-25.31728999261865,1
1.1144479863729293,15.226944938351718,1
-26.7962509812422,-6.272056780409611,1
-4.833398008943361,-17.427974537439873,1
-40.318343404775376,-3.226976593477434,1
19.29883234253129,23.30487387814522,0
1.051729580810857,-4.891699140926779,0
6.659494339085363,0.2239629688520478,0
21.561098001773857,6.5425446939544845,0
-4.184388968279958,-11.134350133877229,1
-21.46511272453425,-21.501644647644827,1
-22.766006692095765,8.905722394545075,1
0.0019649176607815,-36.32058563990662,0
-19.661499371679227,-31.10005867704721,1
3.250777882676479,46.56568840131621,1
-30.463695161610037,8.216705962674963,1
45.06964320905613,-0.1829743684090071,0
15.94549414132348,-7.813258195148204,0
20.77007807300069,35.449219277566336,0
-7.473549646131318,-35.696762910107815,0
0.6117256882825296,-21.30663551036001,0
-8.305525554957056,-20.30890821640803,1
-4.0927601264234,9.17473506005267,1
-5.108934744831414,9.969445026880386,1
-4.652872640141085,-7.754639864462351,1
16.33413249243302,-16.232465798785892,0
-6.844700443310884,-10.300852515847144,1
-2.3429961047807097,-14.884725376553828,1
-30.836832045821943,11.917014301324366,1
-0.1735508152131168,-33.34666330753807,0
-4.572922548961094,-10.098512020713189,0
-24.34744460026723,13.987496076221586,1
-19.67803291796695,-8.471379846642016,1
17.971626086403816,-27.51641630775059,0
25.76180124829741,10.5555324065395,0
-3.036619137100334,-25.592443766659137,0
15.80756512327728,9.905677858174988,0
16.922212120957138,-50.43644884012981,0
-40.59467587885575,-9.548612991617672,1
-49.8289065453107,-8.73530252141002,1
43.82244300202349,15.72452252097045,0
-17.59065762157262,-14.370954482666058,1
-9.54330369513129,-4.902364356920738,1
23.215955821620152,19.044130076554342,0
38.86812455825212,-3.8205591167138255,0
16.81532711384223,-1.444545270653622,0
-9.42161300738188,-21.21086340889914,1
4.272724509390069,-34.34248572997331,0
10.43944897268245,42.58054724258288,1
54.57421264570112,4.972669219481999,0
-15.134412422936965,1.9324298935692243,1
-27.555257252511478,-48.21790284878283,1
-44.02661098663142,6.696929145914955,1
-45.85430072856897,-9.539835597421304,1
-20.85254506403566,11.830669081154298,1
26.726518675147283,41.17871438766198,0
0.431974397980113,-31.093394744920857,0
-23.018095671628203,-7.666997881639531,1
-13.606838661262907,10.904074623042888,1
-4.992448810349167,5.711158478911904,1
26.692274475421065,3.987520031399149,0
34.213339651027525,14.293870599667724,0
13.872629565805068,18.19875922013957,0
-1.0573247463179791,-8.356497520656099,0
20.249944023611462,-26.74157594764012,0
2.42239784511772,-35.41716982687801,0
-17.932729548859445,9.561052967071944,1
14.815188296285376,6.627176945272858,0
28.6177027769631,16.525117847586305,0
3.965918850740725,-3.683884513850967,0
-17.42306774272723,-3.034681042661711,1
-5.783831448587257,3.665734524974233,1
2.9083355125198693,13.695938794243894,1
26.925677459670872,-8.260560193317744,0
-14.6051635511562,-4.018941511637527,1
20.750576610548347,12.15481668854152,0
-13.858003059669986,0.123662426732692,1
11.659554944121131,11.207043652246576,0
2.680890873240199,20.50807957966964,0
12.477373871802996,3.346621583687848,0
-15.208061433310164,25.217159913673825,1
-7.093031097580106,9.141464315005011,1
22.417717322144807,1.6519033762880488,0
-35.361187016081125,-2.3064917286671087,1
-8.954915653899803,29.66762456968317,1
-17.622924300414862,-6.221625408178429,1
2.8774921985568587,49.15522965124703,1
-28.736320141338048,-3.663813783764382,1
18.967662587963307,12.440980028477318,0
5.826659773237158,1.6403567317209424,0
6.252808829466822,47.88220024386149,1
6.354071435474497,15.519242964974854,0
0.7572515027974297,-7.430941587629441,0
-15.63413394331688,-7.231340035380837,1
-4.690562295352892,-4.25364663262751,1
-4.639329817120023,-42.65958586260139,0
-15.575387291764669,-16.882574879171898,1
-12.382183712193708,3.759689099430084,1
15.48173038877485,-4.972266439813236,0
-11.3057229619168,-15.656675174859595,1
1.0365750848477795,-19.63131646260843,0
10.169459677477851,12.002455225388292,0
18.01084099775237,-3.7256462855139127,0
-6.1445848094553295,8.28690524017524,1
11.672014987566548,-10.187165908817011,0
-9.991198880376745,-12.97854166053254,1
-15.212772052457018,22.29648109572244,1
-11.948478241870657,-48.61350628735342,1
2.721897686247829,57.31051628815574,1
-2.441887990463771,5.693673046609765,0
-17.673589322239295,24.08926117378709,1
17.973595326435742,37.362887409114045,0
-3.5868958117866603,21.121394278052755,1
-11.87116857431598,-11.57052084204742,1
5.159494904049354,-14.4372845094649,0
-14.118085618944871,1.524458389780472,1
-6.025841771881609,-6.301452352295737,1
32.71446081251606,6.4015652386848645,0
-17.40397471680367,-10.242478066525514,1
-8.257405826257854,-28.689830912988604,1
-8.315760191141573,-17.61799514114214,0
9.117922344959128,-6.74397765597269,0
10.216426160384248,-27.203550197915423,0
6.097345266770942,3.854213583277684,0
-27.70148219110201,-21.10293456288113,1
-5.326051682335543,16.200264233586644,1
-17.14305390292116,22.206738663337013,1
10.49942161539603,-9.749577746443142,0
-22.35670412715228,-42.34206351195476,1
-7.774163276024952,23.75530676906388,1
-5.227117419384851,33.78408014554692,1
-10.37798042107082,18.25163874222776,1
25.954788772965944,15.766172991595615,0
14.614353171936523,27.085611756309586,0
-41.82730911427491,-22.036508066723304,1
-10.923277417638264,19.702369304666064,1
1.1237075760381134,-10.069060980462714,0
28.04735886930827,25.13424643971536,0
-40.701988876589525,16.0910263025136,1
-9.407340281007103,14.14214664299077,1
18.54111933939559,1.8714354703851392,0
-7.07985245541101,2.512324518354222,1
5.343009708748845,9.62776197437659,0
-3.4949935386085498,-12.45050670980425,1
14.017326587203158,-42.47280705620965,0
-36.10560557479425,-27.693255214685557,1
6.726944854429117,-17.177343353303314,0
42.44336626632055,28.946557242147637,0
26.778711416102308,-17.807025788241372,0
-6.55634880365196,-28.4663940078376,1
4.656705215523698,-14.225991635936746,0
17.119245097750287,13.24049388879983,0
-13.853428992379635,33.196007749797054,1
40.62646262633378,27.838382749615004,0
23.55096398160118,-11.23566835516688,0
-2.884688970670743,-1.9426906855809016,1
-39.02414000582557,-20.94189853491588,1
13.29407502405108,-20.06165322285845,0
3.379654151186296,-7.844257896627246,0
19.931375048786155,5.992117659454079,0
3.996469447531221,-14.108527621922818,0
20.385736191176058,38.84978811394979,0
35.056912912622515,12.612550468172204,0
15.448732689777591,-4.22036118843137,0
4.972503619565703,23.27656406450782,1
-13.38418132362264,-17.461888755313545,1
-21.516815014859144,30.43716108835249,1
-20.09888677061667,-40.753176827418464,1
33.80220114391153,-15.895086735688135,0
-7.950125017559704,-10.417996748260888,1
7.80093125840549,14.146454320901707,1
17.78450214342167,-3.940616496406863,0
-31.082856079873302,-10.968763924107645,1
-10.056709398498189,20.626022595213517,1
4.337618424796422,18.642357254892787,1
-11.931617214484724,35.16849128021198,1
-1.325310847830417,5.849544427789456,1
2.1326841403232577,-0.9939755126622292,1
-14.262224864880451,-11.76381226583073,1
-42.727353185279256,0.8015059924436483,1
-4.98717462603156,-16.61082557882041,0
9.846289970295045,5.727888963687886,0
-21.70594492204857,-9.954681734174436,1
-11.500802051401283,15.212974893244892,1
52.0622213820371,3.660515198242895,0
8.874087587239694,-5.621997013443129,0
-25.45378063138645,5.986120667387983,1
-20.844286594353623,-13.039429516302668,1
8.445582552033414,-21.95779383712817,0
-17.605636490005022,1.9143345693418137,1
-29.300672784724885,-21.66854104929608,1
-26.80267985394346,-19.691278835920052,1
34.16320207501285,-10.4693137318765,0
0.7980282590904417,-1.4008312397260727,0
2.880435991814498,-3.613831678759734,0
22.562010877838865,34.30658398322172,0
57.02603809045944,-36.98624757598325,0
-18.79236502853252,-6.971340990426112,1
-12.39045182710684,6.6314787044519,1
15.076497260485358,-20.73500772634716,0
54.229424595121536,-31.59789720398559,0
10.108686252516438,69.42504563316957,1
10.876400208324846,-26.668634489226047,0
-27.23695307657213,13.513919135725128,1
-19.869938241935813,7.333123263124256,1
28.13198529848712,32.09034876584394,0
-48.22625135266467,13.06913769521232,1
45.17785157766297,-23.259706329347463,0
12.435151255632247,31.30828025113,0
-15.219141132529227,-1.918681158510618,1
19.08219841372072,10.287539728320818,0
4.146287270411093,-14.666644096079814,0
23.074405972236335,-73.3924310565326,0
-58.96201527750607,24.466592213730216,1
19.784858504771083,0.4909280471341865,0
-1.860938163236463,-1.7143155310950735,1
-21.45089690613144,-21.363725562775706,1
-40.32607072759751,22.560342890541406,1
37.81707851787537,-4.229401830533765,0
3.27485766970064,5.558719755138588,0
36.01809758401291,-4.570071013831935,0
29.846447269116894,10.45839898051793,0
-9.902960669452115,3.483504548680017,1
11.954753508901286,-4.724334564932215,0
24.744385316939965,8.86828976350229,0
26.802487221073207,-15.621599973582835,0
26.40124166480355,2.1380232154185044,0
-3.202628230836313,-19.5269615914364,0
-9.681224884683584,9.136621159023097,1
33.19334235927255,21.189263369007687,0
15.780166015350389,4.669988330980691,0
17.394430873587165,-2.61837928120438,0
5.400998163009668,4.656226243531016,0
29.767229675506428,18.48108655117127,0
5.218664032837284,11.643919034384108,0
19.232107174490963,0.6454955498357793,0
34.44815524396156,10.21831034547282,0
40.77617652173146,10.163860389928509,0
-7.736328430486445,11.035721811515751,1
-9.59049828049676,6.724893406374587,1
-8.02889545098141,-3.45517289313181,1
55.35958645493207,-6.288606784360434,0
13.437911273241696,-13.97615913688721,0
17.516566869836318,0.2790464589640924,0
-4.205537570795085,-12.056533607737473,0
26.804017621382584,26.780054279342952,0
-11.39424943389761,38.77094514707646,1
-18.754631280851992,-12.693895610559249,1
-38.58340604617453,-13.20180837239372,1
19.889645140788858,-21.99660118366241,0
-7.600739693071954,20.05873222637693,1
36.730124880140565,-14.764161546798888,0
32.704812320899194,-19.057255881132736,0
-53.700409688264585,-3.346606066297426,1
31.406224510786423,-2.152042046991892,0
11.024423799725982,-2.269430023732524,0
-21.15823880451599,10.111666468847208,1
19.841319858639437,-9.11962559127254,0
2.695420639992572,12.671703121025564,1
23.781768184791844,-21.57771845812441,0
33.8133824300975,-18.65536012779439,0
1.036867029950569,4.680178008247164,0
-3.171970735707579,-2.29468690331658,1
-27.21306441416511,-12.821972087975483,1
-6.873229759155479,8.070224446939067,1
-10.686398740806917,-28.706930607710525,1
-8.189493952873212,-43.77973857813846,0
8.51804713586015,-39.018897751566094,0
-6.532818135616125,-5.688350851873159,1
31.933256330362678,-26.526483287851335,0
-11.480283204676516,-15.437206169877337,1
32.61789532648274,-49.28085742006107,0
0.2777308346007035,3.6779510422382007,0
21.15924230292125,-20.47799306729698,0
22.55742806401825,0.7730164736464501,0
-3.264517288945967,-23.83572613846013,1
2.1363670431338964,-11.542161876363313,1
-0.487876071446951,-0.4121615162370451,1
61.90618754280572,55.519555558313904,0
13.87896295198628,19.255048939854827,0
-14.25998661129227,-18.323290431097707,1
15.632963318011132,-26.852011063846675,0
1.685057065134005,0.0740264293293824,0
23.22510528920849,-6.398573453367774,0
4.605482744208072,-4.074327556519102,0
34.17319738715156,4.244676850756003,0
-23.688673186229185,-2.778566446617087,1
-14.677165954492883,17.017889207820648,1
-14.899971579974297,10.807840666821782,1
4.273715124575616,6.35054922842964,1
8.470763006894845,16.482666014123343,0
9.249940889721822,-13.507332554875616,0
-4.813619528815974,21.51116749193256,1
20.789794467553303,9.634381599673128,0
-1.07513249042174,-2.5334547757723187,1
-28.41638876154061,-8.357172599185683,1
-23.09101488371434,24.320367423227864,1
12.196410017551887,0.7153756169884241,0
-44.87906864093805,34.742104402637274,1
16.69842039578157,-16.10629217182842,0
-12.04065329158115,-2.048136388524852,1
-8.973458542436285,43.19332134836856,1
-39.884298782019485,-22.152315600505183,1
25.257895962877065,13.295480864181826,0
3.530114688173508,-17.871452121788582,0
6.306307389189286,-18.766265261417253,0
-35.28107097484352,25.956152874853625,1
5.599447603425473,-7.166772706966318,0
-16.59876681545877,11.847347467050684,1
0.3437998742384814,-7.584075090701276,0
-42.7012306951336,-6.3421093924696805,1
7.294016362885884,1.5535039582995072,0
2.500740143766493,-2.8813671362301903,1
2.136920977711149,4.918979074948046,0
22.10816410997254,-28.659192660883136,0
-10.034961901822417,-1.0971243486792537,1
-19.618816607991672,1.884620573840485,1
-10.00436206444384,21.336469889204537,1
-7.533608105694972,0.3346420723961627,1
16.099139783983546,23.43254639715675,0
17.376022959789378,-7.773596466886429,0
8.181727158570895,31.89833533283419,0
6.356576463172964,-48.409672216577285,0
1.2151893367311264,20.658229777782392,1
5.224039984777184,19.24725653586797,1
6.753086124308192,46.60772580009122,0
